Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
4983,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Cloeotis,percivali,"Thomas, 1901",,,,,"","Percival's Trident Bat, Percival's Short-eared Trident Bat, East African Trident Bat, African Trident Bat, Short-eared Trident Bat",,,LC,,3.1,2008,unknown,N
5074,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Coelops,frithii,"Blyth, 1848",,,,,"","Tail-less Leaf-nosed Bat, East Asian Talless Leaf-nosed Bat, Tailless Leaf-nosed Bat",,,LC,,3.1,2008,unknown,N
5076,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Coelops,robinsoni,"Bonhote, 1908",,,,,"",Malayan Tailless Leaf-nosed Bat,,,VU,A4c,3.1,2008,decreasing,N
5113,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Coleura,afra,"(Peters, 1852)",,,,,"",African Sheath-tailed Bat,,,LC,,3.1,2008,unknown,N
5112,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Coleura,seychellensis,"Peters, 1868",,,,,"",Seychelles Sheath-tailed Bat,,,CR,C2a(i),3.1,2008,decreasing,N
41527,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Cormura,brevirostris,"(Wagner, 1843)",,,,,"","Chestnut Sac-winged Bat, Wagner's Sac-winged Bat",,,LC,,3.1,2016,unknown,N
17599,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Corynorhinus,mexicanus,"G.M. Allen, 1916",,,,,Plecotus mexicanus  ,Mexican Big-eared Bat,,,NT,,3.1,2008,decreasing,N
17600,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Corynorhinus,rafinesquii,"(Lesson, 1827)",,,,,Plecotus rafinesquii  ,Rafinesque's Big-eared Bat,,,LC,,3.1,2008,increasing,N
17598,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Corynorhinus,townsendii,"Cooper, 1837",,,,,Plecotus townsendii  ,Townsend's Big-eared Bat,,,LC,,3.1,2008,stable,N
5481,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,CRASEONYCTERIDAE,Craseonycteris,thonglongyai,"Hill, 1974",,,,,"","Hog-nosed Bat, Bumblebee Bat, Kitti's Hog-nosed Bat",,,VU,C1,3.1,2008,decreasing,N
13637,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Cynomops,abrasus,"(Temminck, 1827)",,,,,Molossops abrasus  ,Cinnamon Dog-faced Bat,,,DD,,3.1,2016,unknown,N
13639,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Cynomops,greenhalli,"(Goodwin, 1958)",,,,,Molossops greenhalli  ,Greenhall's Dog-faced Bat,,,LC,,3.1,2015,unknown,N
136611,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Cynomops,mexicanus,"Jones & Genoways, 1967",,,,,"",Mexican Dog-faced Bat,,,LC,,3.1,2015,unknown,N
87993512,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Cynomops,milleri,"(Osgood, 1914)",,,,,"",,,,LC,,3.1,2016,unknown,N
87993365,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Cynomops,paranus,"(Thomas, 1901)",,,,,Molossus planirostris subspecies paranus,Brown Dog-faced Bat,,,DD,,3.1,2016,unknown,N
13642,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Cynomops,planirostris,"(Peters, 1865)",,,,,Molossops planirostris  ,Southern Dog-faced Bat,,,LC,,3.1,2015,unknown,N
6103,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Cynopterus,brachyotis,"(Müller, 1838)",,,,,Cynopterus brachysoma  |Cynopterus marginatus variety andamanensis|Cynopterus marginatus variety ceylonensis|Pachysoma brachyotis  ,"Lesser Dog-faced Fruit Bat, Common Short-nosed Fruit Bat, Lesser Short-nosed Fruit Bat",,,LC,,3.1,2008,unknown,N
6104,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Cynopterus,horsfieldii,"Gray, 1843",,,,,Cynopterus horsfieldi  ,"Horsfield's Fruit Bat, Horsefield's Fruit Bat, Codot Horsfield",,,LC,,3.1,2008,unknown,N
136798,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Cynopterus,luzoniensis,"(Peters, 1861)",,,,,"",Peters's Fruit Bat,,,LC,,3.1,2008,stable,N
136423,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Cynopterus,minutus,"Miller, 1906",,,,,"",Minute Fruit Bat,,,LC,,3.1,2008,decreasing,N
6105,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Cynopterus,nusatenggara,"Kitchener & Maharadatunkamsi, 1991",,,,,"","Nusatenggara Short-nosed Fruit Bat, Nusatengarra Short-nosed Fruit Bat",,,LC,,3.1,2008,stable,N
6106,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Cynopterus,sphinx,"(Vahl, 1797)",,,,,Cynopterus angulatus  |Cynopterus brachyotis subspecies angulatus|Cynopterus brachyotis variety scherzeri|Cynopterus marginatus variety ellitoi|Cynopterus sphnx subspecies gangeticus|Pachysoma brevicaudatum  |Pteropus marginatus  |Pteropus pusillus  |Vespertilio fibulatus  |Vespertilio sphinx  ,"Greater Shortnosed Fruit Bat, Short-nosed Fruit Bat, Greater Short-nosed Fruit Bat, Short-nosed Indian Fruit Bat",,,LC,,3.1,2008,increasing,N
6107,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Cynopterus,titthaecheilus,"(Temminck, 1825)",,,,,Cynopterus titthaecheileus  ,Indonesian Short-nosed Fruit Bat,,,LC,,3.1,2016,stable,N
6206,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Cyttarops,alecto,"Thomas, 1913",,,,,"",Short-eared Bat,,,LC,,3.1,2016,unknown,N
2122,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Dermanura,anderseni,"(Osgood, 1916)",,,,,Artibeus anderseni,Andersen's Fruit-eating Bat,,,LC,,3.1,2016,unknown,N
2123,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Dermanura,azteca,"(K. Andersen, 1906)",,,,,Artibeus aztecus|Dermanura aztecus,Aztec Fruit-eating Bat,,,LC,,3.1,2016,unknown,N
2124,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Dermanura,cinerea,"Gervais, 1856",,,,,Artibeus cinereus|Dermanura cinereus,Gervais's Fruit-eating Bat,,,LC,,3.1,2016,unknown,N
83683065,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Dermanura,glauca,"Thomas, 1893",,,,,Artibeus glaucus|Dermanura glaucus ,"Silver Fruit-eating Bat, Silvery Fruit-eating Bat",,,LC,,3.1,2015,unknown,N
2129,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Dermanura,gnoma,"(Handley, 1987)",,,,,Artibeus gnomus|Dermanura gnomus,Dwarf Fruit-eating Bat,,,LC,,3.1,2015,unknown,N
83683287,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Dermanura,phaeotis,"Miller, 1902",,,,,Artibeus phaeotis,Pygmy Fruit-eating Bat,,,LC,,3.1,2015,stable,N
136505,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Dermanura,rosenbergi,"Thomas, 1897",,,,,Artibeus rosenbergii|Dermanura rosenbergii,Rosenberg's Fruit-eating Bat,,,DD,,3.1,2016,unknown,N
2140,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Dermanura,tolteca,"Saussure, 1860",,,,,Artibeus toltecus|Dermanura toltecus,Toltec Fruit-eating Bat,,,LC,,3.1,2015,unknown,N
99586593,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Dermanura,watsoni,"(Thomas, 1901)",,,,,Artibeus watsoni|Dermanura incomitata,Thomas's Fruit-eating Bat,,,LC,,3.1,2016,stable,N
6510,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Desmodus,rotundus,"(É. Geoffroy, 1810)",,,,,"","Common Vampire Bat, Vampire Bat",,,LC,,3.1,2015,stable,N
6520,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Diaemus,youngi,"(Jentink, 1893)",,,,,"",White-winged Vampire Bat,,,LC,,3.1,2015,unknown,N
6561,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Diclidurus,albus,"Wied-Neuwied, 1820",,,,,"",Northern Ghost Bat,,,LC,,3.1,2016,unknown,N
6562,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Diclidurus,ingens,"Hernandez-Camacho, 1955",,,,,"",Greater Ghost Bat,,,DD,,3.1,2016,unknown,N
6563,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Diclidurus,isabella,"(Thomas, 1920)",,,,,Depanycteris isabella|Diclidurus isabellus,"Isabelle's Ghost Bat, Pale-brown Ghost Bat",,,LC,,3.1,2016,unknown,N
6564,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Diclidurus,scutatus,"Peters, 1869",,,,,"",Lesser Ghost Bat,,,LC,,3.1,2016,unknown,N
6628,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Diphylla,ecaudata,"Spix, 1823",,,,,"",Hairy-legged Vampire Bat,,,LC,,3.1,2016,stable,N
136374,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,anderseni,"Thomas, 1914",,,,,"",Andersen's Bare-backed Fruit Bat,,,LC,,3.1,2008,stable,N
6772,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,beauforti,"Bergmans, 1975",,,,,"","Beaufort's Bare-backed Fruit Bat, Beaufort's Naked-backed Fruit Bat",,,LC,,3.1,2016,unknown,N
6773,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,chapmani,"Rabor, 1952",,,,,"","Negros Naked-backed Fruit Bat, Philippine Bare-backed Fruit Bat",,,CR,A2cd,3.1,2008,decreasing,N
136571,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,crenulata,"K. Andersen, 1909",,,,,"",Halmahera Naked-backed Fruit Bat,,,LC,,3.1,2008,stable,N
6774,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,emersa,"Bergmans & Sarbini, 1985",,,,,"","Biak Bare-backed Fruit Bat, Biak Naked-backed Fruit Bat",,,VU,D2,3.1,2008,unknown,N
6775,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,exoleta,"K. Andersen, 1909",,,,,"",Sulawesi Naked-backed Fruit Bat,,,LC,,3.1,2008,unknown,N
6778,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,inermis,"Andersen, 1909",,,,,"","Solomons Bare-backed Fruit Bat, Solomon's Naked-backed Fruit Bat",,,LC,,3.1,2016,stable,N
6770,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,minor,"(Dobson, 1879)",,,,,"","Lesser Bare-backed Fruit Bat, Lesser Naked-backed Fruit Bat",,,LC,,3.1,2008,unknown,N
84882605,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,moluccensis,"(Quoy & Gaimard, 1830)",,,,,"",Moluccan Naked-backed Fruit Bat,,,LC,,3.1,2016,stable,N
6776,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,pannietensis,"(De Vis, 1905)",,,,,"","Panaeati Bare-backed Fruit Bat, De Vis's Bare-backed Fruit Bat, Panniet Naked-backed Fruit Bat",,,NT,,3.1,2008,unknown,N
6771,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,peronii,"(É. Geoffroy, 1810)",,,,,Dobsonia peroni  ,Western Naked-backed Fruit Bat,,,LC,,3.1,2008,stable,N
6777,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,praedatrix,"K. Andersen, 1909",,,,,"","Bismarck Bare-backed Fruit Bat, New Britain Bare-backed Fruit Bat, New Britain Naked-backed Fruit Bat",,,LC,,3.1,2008,unknown,N
6780,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dobsonia,viridis,"(Heude, 1896)",,,,,"",Greenish Naked-backed Fruit Bat,,,LC,,3.1,2016,stable,N
136356,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dyacopterus,brooksi,"Thomas, 1920",,,,,"",Brooks's Dyak Fruit Bat,,,VU,A4c,3.1,2008,decreasing,N
6931,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dyacopterus,spadiceus,"(Thomas, 1890)",,,,,"","Dayak Fruit Bat, Dyak Fruit Bat",,,NT,,3.1,2008,decreasing,N
7030,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Ectophylla,alba,"H. Allen, 1892",,,,,"","Honduran White Bat, White Bat",,,NT,,3.1,2015,decreasing,N
7083,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Eidolon,dupreanum,"(Pollen in Schlegel & Pollen, 1866)",,,,,"",Madagascan Fruit Bat,,,VU,A2ad,3.1,2008,decreasing,N
7084,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Eidolon,helvum,"(Kerr, 1792)",,,,,Eidolon helvum subspecies sabaeum,"African Straw-coloured Fruit-bat, Staw-coloured Flying Fox, Pale Xantharpy, Straw-coloured Fruit Bat",,,NT,,3.1,2008,decreasing,N
7670,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Emballonura,alecto,"Eydoux & Gervais, 1836",,,,,"","Small Asian Sheath-tailed Bat, Philippine Sheath-tailed Bat",,,LC,,3.1,2008,decreasing,N
7672,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Emballonura,beccarii,"Peters & Doria, 1881",,,,,Emballonura locusta  ,Beccari's Sheath-tailed Bat,,,LC,,3.1,2008,unknown,N
7673,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Emballonura,dianae,"Hill, 1956",,,,,"",Large-eared Sheath-tailed Bat,,,LC,,3.1,2008,unknown,N
7667,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Emballonura,furax,"Thomas, 1911",,,,,"","New Guinea Sheath-tailed Bat, Greater Sheath-tailed Bat",,,DD,,3.1,2008,unknown,N
7674,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Emballonura,monticola,"Temminck, 1838",,,,,"",Lesser Sheath-tailed Bat,,,LC,,3.1,2008,decreasing,N
7668,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Emballonura,raffrayana,"Dobson, 1879",,,,,"",Raffray's Sheath-tailed Bat,,,LC,,3.1,2008,unknown,N
7669,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Emballonura,semicaudata,"(Peale, 1848)",,,,,"","Pacific Sheath-tailed Bat, Polynesian Sheath-tailed Bat",,,EN,"B1ab(iii,iv,v)",3.1,2008,decreasing,N
41528,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Emballonura,serii,"Flannery, 1994",,,,,"","Seri's Sheath-tailed Bat, Seri's Sheathtail-bat",,,LC,,3.1,2008,unknown,N
2130,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Enchisthenes,hartii,"(Thomas, 1892)",,,,,Artibeus hartii  ,Velvety Fruit-eating Bat,,,LC,,3.1,2008,unknown,N
7786,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Eonycteris,major,"K. Andersen, 1910",,,,,"",Greater Dawn Bat,,,DD,,3.1,2008,unknown,N
136768,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Eonycteris,robusta,"Miller, 1913",,,,,"","Philippine Dawn Bat, Philippine Nectar Bat",,,NT,,3.1,2008,decreasing,N
7787,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Eonycteris,spelaea,"(Dobson, 1871)",,,,,Eonycteris bernsteini  |Eonycteris spelaea subspecies glandifera|Eonycteris spelaea subspecies rosenbergii|Eonycteris spelaea subspecies winnyae|Macroglossus spelaeus  ,"Dawn Bat, Common Dawn Bat, Common Nectar Bat, Lesser Dawn Bat",,,LC,,3.1,2008,unknown,N
7901,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomophorus,angolensis,"Gray, 1870",,,,,"",Angolan Epauletted Fruit Bat,,,NT,,3.1,2016,decreasing,N
136351,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomophorus,anselli,"Bergmans & van Strien, 2004",,,,,"",,,,DD,,3.1,2016,unknown,N
44697,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomophorus,crypturus,"Peters, 1852",,,,,Epomophorus gambianus subspecies crypturus,"Peters's Epauletted Fruit Bat, Smaller Epauletted Fruit Bat",,,LC,,3.1,2016,unknown,N
7903,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomophorus,gambianus,"(Ogilby, 1835)",,,,,Epomophorus gambianus subspecies pousarguesi,Gambian Epauletted Fruit Bat,,,LC,,3.1,2016,unknown,N
7902,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomophorus,grandis,"(Sanborn, 1950)",,,,,"",Lesser Angolan Epauletted Fruit Bat,,,DD,,3.1,2016,unknown,N
84457881,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomophorus,labiatus,"(Temminck, 1837)",,,,,Epomophorus anurus|Pteropus labiatus,Ethiopian Epauletted Fruit Bat,,,LC,,3.1,2016,stable,N
7905,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomophorus,minimus,"Claessen & Vree, 1991",,,,,"",East African Epauletted Fruit Bat,,,LC,,3.1,2016,stable,N
84458822,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomophorus,minor,"Dobson, 1879",,,,,Epomophorus pusillus,Minor Epauletted Fruit Bat ,,,LC,,3.1,2016,stable,N
7906,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomophorus,wahlbergi,"(Sundevall, 1846)",,,,,"",Wahlberg's Epauletted Fruit Bat,,,LC,,3.1,2016,stable,N
7907,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomops,buettikoferi,"(Matschie, 1899)",,,,,"",Buettikofer's Epauletted Fruit Bat,,,LC,,3.1,2016,decreasing,N
7908,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomops,dobsonii,"(Bocage, 1899)",,,,,"",Dobson's Fruit Bat,,,LC,,3.1,2016,stable,N
7909,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomops,franqueti,"(Tomes, 1860)",,,,,Epomophorus franqueti,Franquet's Epauletted Fruit Bat,,,LC,,3.1,2016,stable,N
7912,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,andinus,"J.A. Allen, 1914",,,,,"",Little Black Serotine,,,LC,,3.1,2016,unknown,N
7914,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,bobrinskoi,"Kuzyakin, 1935",,,,,"",Bobrinski's Serotine,,,LC,,3.1,2008,unknown,N
7915,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,bottae,"(Peters, 1869)",,,,,Eptesicus anatolicus  ,Botta's Serotine,Serotine De Botta,,LC,,3.1,2008,unknown,N
7916,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,brasiliensis,"(Desmarest, 1819)",,,,,"",Brazilian Brown Bat,,,LC,,3.1,2016,unknown,N
136524,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,chiriquinus,"Simmons & Voss, 1998",,,,,"",Chiriquinan Serotine,,,LC,,3.1,2008,unknown,N
7922,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,diminutus,"Osgood, 1915",,,,,"",Diminutive Serotine,,,LC,,3.1,2016,unknown,N
7921,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,dimissus,"Thomas, 1916",,,,,"",Surat Serotine,,,DD,,3.1,2016,unknown,N
7926,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,floweri,"(de Winton, 1901)",,,,,Eptesicus lowei  ,Horn-skinned Bat,,,LC,,3.1,2008,stable,N
7927,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,furinalis,"(D'Orbigny & Gervais, 1847)",,,,,"","Argentine Brown Bat, Argentinian Brown Bat",,,LC,,3.1,2016,unknown,N
7928,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,fuscus,"(Beauvois, 1796)",,,,,"",Big Brown Bat,,,LC,,3.1,2016,increasing,N
41531,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,gobiensis,"Bobrinskii, 1926",,,,,Eptesicus centralasiaticus  |Eptesicus kashgaricus  ,Gobi Big Brown Bat,,,LC,,3.1,2008,unknown,N
7929,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,guadeloupensis,"Genoways & Baker, 1975",,,,,"","Guadeloupe Big Brown Bat, Guadeloupean Big Brown Bat",,,EN,"B1ab(iii,iv)",3.1,2016,unknown,N
7931,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,hottentotus,"(A. Smith, 1833)",,,,,"","Hottentot bat, Hottentot Serotine Bat, Long-tailed Greater Serotine Bat, Long-tailed House Bat, Long-tailed Serotine Bat",,,LC,,3.1,2008,unknown,N
7932,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,innoxius,"(Gervais, 1841)",,,,,"",Harmless Serotine,,,NT,,3.1,2016,unknown,N
85200107,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,isabellinus,"Temminck, 1840",,,,,"",Meridional serotine ,Sérotine méditerranéen ,"Murciélago hortelano mediterráneo, Murciélago hortelano meridional ",LC,,3.1,2016,unknown,N
136823,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,japonensis,"Imaizumi, 1953",,,,,"",Japanese Short-tailed Bat,,,EN,B1ab(iii),3.1,2008,decreasing,N
7933,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,kobayashii,"Mori, 1928",,,,,"",Kobayashi's Serotine,,,DD,,3.1,2008,unknown,N
7935,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,nasutus,"(Dobson, 1877)",,,,,Vesperugo nasutus  ,"Sind Serotine Bat, Sind Bat",,,LC,,3.1,2008,unknown,N
7910,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,nilssonii,"(Keyserling & Blasius, 1839)",,,,,Eptesicus japonensis  |Eptesicus nilssoni  |Eptesicus nilssoni  ,Northern Bat,"Sérotine Boréale, SÉROTINE BORÉALE, Sérotine De Nilsson, SÉROTINE DE NILSSON","Murciélago Hortelano Norteño, MURCIÉLAGO HORTELANO NORTEÑO",LC,,3.1,2016,stable,N
7936,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,pachyotis,"(Dobson, 1871)",,,,,Vesperugo pachyotis  ,Thick-eared Bat,,,LC,,3.1,2008,unknown,N
7937,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,platyops,"(Thomas, 1901)",,,,,"",Lagos Serotine,,,DD,,3.1,2008,unknown,N
7911,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,serotinus,"Schreber, 1774",,,,,Eptesicus isabellinus  ,Serotine,"Grande Sérotine, GRANDE SÉROTINE, Sérotine Commune, SÉROTINE COMMUNE","Murciélago Hortelano, MURCIÉLAGO HORTELANO",LC,,3.1,2008,unknown,N
7942,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eptesicus,tatei,"Ellerman & Morrison-Scott, 1951",,,,,Nycticeius atratus  ,Sombre Bat,,,DD,,3.1,2016,unknown,N
136247,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Erophylla,bombifrons,"(Miller, 1899)",,,,,"",Brown Flower Bat,,,LC,,3.1,2008,stable,N
8033,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Erophylla,sezekorni,"(Gundlach, 1860)",,,,,"",Buffy Flower Bat,,,LC,,3.1,2008,unknown,N
8166,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Euderma,maculatum,"(J.A. Allen, 1891)",,,,,"",Spotted Bat,,,LC,,3.1,2008,stable,N
8168,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Eudiscopus,denticulus,"(Osgood, 1932)",,,,,"",Disk-footed Bat,,,LC,,3.1,2016,unknown,N
